timestamp,energy_generation,dc_power,daily_yield,hour,day_of_week,day_of_year,month,quarter,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,energy_generation_lag_1,energy_generation_lag_2,energy_generation_lag_3,energy_generation_lag_6,energy_generation_lag_12,energy_generation_lag_24,energy_generation_lag_48,energy_generation_lag_168,energy_generation_rolling_mean_24,energy_generation_rolling_std_24,energy_generation_rolling_mean_168,energy_generation_rolling_std_168
2020-05-16 20:45:00,0.0,0.0,6459.727272727273,20,5,137,5,2,1,-0.8660254037844386,0.5000000000000001,0.7067265555776158,-0.7074868024503348,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1603.10178571,15714.4446429,13958.0767856,0.0,3510.4429315566667,4570.116108269111,6661.84988589431,7527.465236645912
2020-05-16 21:00:00,0.0,0.0,6459.727272727273,21,5,137,5,2,1,-0.7071067811865477,0.7071067811865474,0.7067265555776158,-0.7074868024503348,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,833.82857144,15448.5982142,13808.6267858,0.0,2866.7513392983333,3846.1535490779443,6661.84988589431,7527.465236645912
2020-05-16 21:15:00,0.0,0.0,6459.727272727273,21,5,137,5,2,1,-0.7071067811865477,0.7071067811865474,0.7067265555776158,-0.7074868024503348,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,267.32500001,12795.3446429,12505.0464286,0.0,2333.6119791775,3250.7940851198564,6661.84988589431,7527.465236645912
2020-05-16 21:30:00,0.0,0.0,6459.727272727273,21,5,137,5,2,1,-0.7071067811865477,0.7071067811865474,0.7067265555776158,-0.7074868024503348,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,10918.8928573,12717.1303571,0.0,1878.6581101233332,2717.3143294072383,6661.84988589431,7527.465236645912
2020-05-16 21:45:00,0.0,0.0,6459.727272727273,21,5,137,5,2,1,-0.7071067811865477,0.7071067811865474,0.7067265555776158,-0.7074868024503348,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,8340.4500001,15778.1428572,0.0,1531.1393601191667,2365.545013929374,6661.84988589431,7527.465236645912
2020-05-16 22:00:00,0.0,0.0,6459.727272727273,22,5,137,5,2,1,-0.5000000000000004,0.8660254037844384,0.7067265555776158,-0.7074868024503348,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,7303.142857,15823.0624999,0.0,1226.8417410775,2037.789811733334,6661.84988589431,7527.465236645912
2020-05-16 22:15:00,0.0,0.0,6459.727272727273,22,5,137,5,2,1,-0.5000000000000004,0.8660254037844384,0.7067265555776158,-0.7074868024503348,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,6150.5053572,15370.617857199999,0.0,970.5706845275,1759.396994442322,6661.84988589431,7527.465236645912
2020-05-16 22:30:00,0.0,0.0,6459.727272727273,22,5,137,5,2,1,-0.5000000000000004,0.8660254037844384,0.7067265555776158,-0.7074868024503348,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,5608.7553573,20231.7249999,0.0,736.87254464,1464.2772921946541,6661.84988589431,7527.465236645912
2020-05-16 22:45:00,0.0,0.0,6459.727272727273,22,5,137,5,2,1,-0.5000000000000004,0.8660254037844384,0.7067265555776158,-0.7074868024503348,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,4775.5607142,17914.6571428,0.0,537.8908482149999,1190.473299699802,6661.84988589431,7527.465236645912
2020-05-16 23:00:00,0.0,0.0,6459.727272727273,23,5,137,5,2,1,-0.25881904510252157,0.9659258262890681,0.7067265555776158,-0.7074868024503348,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,4240.2982144,17355.6821429,0.0,361.2117559483333,895.1207787781543,6661.84988589431,7527.465236645912
2020-05-16 23:15:00,0.0,0.0,6459.727272727273,23,5,137,5,2,1,-0.25881904510252157,0.9659258262890681,0.7067265555776158,-0.7074868024503348,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,3448.0714285,16382.2249999,0.0,217.54211309416664,609.1667831073296,6661.84988589431,7527.465236645912
2020-05-16 23:30:00,0.0,0.0,6459.727272727273,23,5,137,5,2,1,-0.25881904510252157,0.9659258262890681,0.7067265555776158,-0.7074868024503348,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,2516.7553571,15434.8267857,0.0,112.67730654833333,363.07622074751123,6661.84988589431,7527.465236645912
2020-05-16 23:45:00,0.0,0.0,5944.5,23,5,137,5,2,1,-0.25881904510252157,0.9659258262890681,0.7067265555776158,-0.7074868024503348,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,1603.10178571,19073.228571300002,0.0,45.88139881041667,176.46409611622502,6661.84988589431,7527.465236645912
2020-05-17 00:00:00,0.0,0.0,223.0909090909091,0,6,138,5,2,1,0.0,1.0,0.6944521021088763,-0.719538934232584,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,833.82857144,19409.3839285,0.0,11.138541667083333,54.56748712611346,6661.84988589431,7527.465236645912
2020-05-17 00:15:00,0.0,0.0,0.0,0,6,138,5,2,1,0.0,1.0,0.6944521021088763,-0.719538934232584,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,267.32500001,16146.9214285,0.0,0.0,0.0,6661.84988589431,7527.465236645912
2020-05-17 00:30:00,0.0,0.0,0.0,0,6,138,5,2,1,0.0,1.0,0.6944521021088763,-0.719538934232584,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,22351.071427900002,0.0,0.0,0.0,6661.84988589431,7527.465236645912
2020-05-17 00:45:00,0.0,0.0,0.0,0,6,138,5,2,1,0.0,1.0,0.6944521021088763,-0.719538934232584,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,23955.614285,0.0,0.0,0.0,6661.84988589431,7527.465236645912
2020-05-17 01:00:00,0.0,0.0,0.0,1,6,138,5,2,1,0.25881904510252074,0.9659258262890683,0.6944521021088763,-0.719538934232584,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,18721.417857200002,0.0,0.0,0.0,6661.84988589431,7527.465236645912
2020-05-17 01:15:00,0.0,0.0,0.0,1,6,138,5,2,1,0.25881904510252074,0.9659258262890683,0.6944521021088763,-0.719538934232584,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,22843.682144,0.0,0.0,0.0,6661.84988589431,7527.465236645912
