timestamp,energy_generation,wind_direction_100m,wind_direction_sin,wind_direction_cos,hour,day_of_week,day_of_year,month,quarter,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,energy_generation_lag_1,energy_generation_lag_2,energy_generation_lag_3,energy_generation_lag_6,energy_generation_lag_12,energy_generation_lag_24,energy_generation_lag_48,energy_generation_lag_168,energy_generation_rolling_mean_24,energy_generation_rolling_std_24,energy_generation_rolling_mean_168,energy_generation_rolling_std_168
2012-02-23 07:30:00,0.8343530981846351,304.87,-0.8204513383142392,0.571716364518608,7,3,54,2,1,0,0.9659258262890683,-0.25881904510252063,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,8.788519300879717,8.510401601484418,15.073979307204894,97.89743018701215,8.232283902089748,5.228612748624494,108.0209144449869,119.97997551896867,36.16225386382458,41.0941696135932,61.99077973263138,84.88928064984576
2012-02-23 08:30:00,1.2237178773378021,305.09000000000003,-0.8182500623120249,0.5748624492227401,8,3,54,2,1,0,0.8660254037844387,-0.4999999999999998,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,0.8343530981846351,8.788519300879717,8.510401601484418,16.075203025026333,94.1150294752412,42.162643228269864,134.21960172798865,25.141840025300873,34.456465307535744,41.67976848767972,61.84840995794112,84.97146795155975
2012-02-23 09:30:00,43.608855265123395,312.93,-0.7321863737747589,0.6811043341945264,9,3,54,2,1,0,0.7071067811865476,-0.7071067811865475,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,1.2237178773378021,0.8343530981846351,8.788519300879717,15.574591166115614,63.299588382283886,8.84414284075865,10.679719656764721,68.13883635175569,35.90499499188428,41.353770023799775,61.70239816575879,84.98166908082683
2012-02-23 10:30:00,16.242073644663446,310.01,-0.7659322438502236,0.642921299873135,10,3,54,2,1,0,0.49999999999999994,-0.8660254037844387,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,43.608855265123395,1.2237178773378021,0.8343530981846351,15.073979307204894,174.26855044085713,11.347202135312555,4.004894871287007,23.139392589657525,36.10894797144057,41.239299403372094,61.66134269584811,85.0020744323928
2012-02-23 11:30:00,24.029369227721098,305.69,-0.8121853616771421,0.5833994671555416,11,3,54,2,1,0,0.258819045102521,-0.9659258262890682,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,16.242073644663446,43.608855265123395,1.2237178773378021,8.510401601484418,88.05206362843175,21.637557012925058,2.8924240737070726,110.24585604014646,36.20860681372374,41.20568367960138,61.148149321964624,84.9672483084991
2012-02-23 12:30:00,71.64311936413151,318.57,-0.6617045318921282,0.7497647047397067,12,3,54,2,1,0,1.2246467991473532e-16,-1.0,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,24.029369227721098,16.242073644663446,43.608855265123395,8.788519300879717,30.815441092957307,11.903437534102839,13.460896650714243,185.50450549641195,38.697760223308265,41.47710455170299,60.470402975939145,84.42173254238647
2012-02-23 13:30:00,22.41628657123044,314.54,-0.7127609484023374,0.701407036201235,13,3,54,2,1,0,-0.2588190451025208,-0.9659258262890683,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,71.64311936413151,24.029369227721098,16.242073644663446,0.8343530981846351,97.89743018701215,46.72377349834684,51.2849037684235,33.707865166664384,37.684948268011745,41.56927441170834,60.403191198585375,84.44765781239202
2012-02-23 14:30:00,131.27155411440262,290.94,-0.9339551965751,0.35739011009031346,14,3,54,2,1,0,-0.4999999999999997,-0.8660254037844388,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,22.41628657123044,71.64311936413151,24.029369227721098,1.2237178773378021,16.075203025026333,20.191344976071207,7.842919122936581,158.02647679619383,42.313290315442224,45.53184010776825,60.24393570643186,84.28752871832621
2012-02-23 15:30:00,1.6130826564906529,291.23,-0.9321343272411138,0.36211268408985087,15,3,54,2,1,0,-0.7071067811865471,-0.7071067811865479,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,131.27155411440262,22.41628657123044,71.64311936413151,43.608855265123395,15.574591166115614,9.734119478822219,44.220714203792305,36.600289240371616,41.97491378117841,45.81378719080056,60.03567852438495,84.38945859784432
2012-02-23 16:30:00,5.78484814741446,290.19,-0.9385532743699211,0.3451343958076325,16,3,54,2,1,0,-0.8660254037844384,-0.5000000000000004,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,1.6130826564906529,131.27155411440262,22.41628657123044,16.242073644663446,15.073979307204894,40.104572252747424,16.075203025026333,12.181555233497507,40.544925276789535,46.40648244062173,59.99760288696778,84.41261905014
